date,actual,forecast,lower_80,upper_80,lower_95,upper_95
2026-03-04,6.461633299347191,0.2212533284990387,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-05,-2.534252035444773,0.2212533284990387,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-06,-3.741121587805374,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-09,0.19080541464564504,0.22125332849903875,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-10,1.9771119351725377,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-11,0.5180269257872183,0.2212533284990387,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-12,0.4119363437343537,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-13,0.4786221494452292,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-16,5.38568623788791,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-17,-1.2290411712255531,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-18,-3.641070305116756,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-19,-1.9084129267652017,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-20,0.9999233006739772,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-23,0.4877613979264339,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-24,-0.49562724317606666,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-25,1.018276761590009,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-26,-3.592737602681595,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-27,-3.510743136772909,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-30,0.4414850995392072,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
2026-03-31,2.1514172294201828,0.22125332849903873,-5.5468085020669475,5.989315159065025,-8.600235991523224,9.042742648521301
